fir_number,district,ward,crime_type,severity,latitude,longitude,timestamp,description,accused_names
DEMO-20260724-00447,Raichur,Raichur Demo Zone 2,Theft,5,16.224462,77.340173,2026-06-17T00:52:43,Synthetic demo record: theft reported in Raichur.,Demo Associate 216
DEMO-20260724-00448,Mandya,Mandya Demo Zone 1,Assault,8,12.507369,76.913433,2026-07-02T02:03:43,Synthetic demo record: assault reported in Mandya.,Demo Associate 180
DEMO-20260724-00449,Udupi,Udupi Demo Zone 1,Assault,8,13.338886,74.786895,2026-07-15T01:08:43,Synthetic demo record: assault reported in Udupi.,Demo Associate 058
DEMO-20260724-00450,Bengaluru Urban,Bengaluru Urban Demo Zone 1,Fraud,6,12.940456,77.635154,2026-06-07T19:19:43,Synthetic demo record: fraud reported in Bengaluru Urban.,Demo Associate 097|Demo Associate 100
DEMO-20260724-00451,Vijayanagara,Vijayanagara Demo Zone 3,Dispute,4,15.362393,76.445166,2026-05-01T22:45:43,Synthetic demo record: dispute reported in Vijayanagara.,Demo Associate 103
DEMO-20260724-00452,Ballari,Ballari Demo Zone 1,Vandalism,2,15.116047,76.878442,2026-07-01T11:08:43,Synthetic demo record: vandalism reported in Ballari.,Demo Associate 028|Demo Associate 027|Demo Associate 033
DEMO-20260724-00453,Chamarajanagar,Chamarajanagar Demo Zone 3,Assault,6,11.954074,76.961328,2026-07-15T09:14:43,Synthetic demo record: assault reported in Chamarajanagar.,Demo Associate 138|Demo Associate 131|Demo Associate 121
DEMO-20260724-00454,Bidar,Bidar Demo Zone 1,Theft,4,17.910491,77.538987,2026-06-06T02:17:43,Synthetic demo record: theft reported in Bidar.,Demo Associate 120|Demo Associate 114
DEMO-20260724-00455,Belagavi,Belagavi Demo Zone 1,Burglary,6,15.855719,74.479836,2026-05-18T19:29:43,Synthetic demo record: burglary reported in Belagavi.,Demo Associate 059|Demo Associate 043|Demo Associate 055
DEMO-20260724-00456,Haveri,Haveri Demo Zone 4,Assault,7,14.779833,75.378178,2026-07-19T13:54:43,Synthetic demo record: assault reported in Haveri.,Demo Associate 063|Demo Associate 078
DEMO-20260724-00457,Udupi,Udupi Demo Zone 2,Vandalism,2,13.31555,74.766033,2026-07-03T15:41:43,Synthetic demo record: vandalism reported in Udupi.,Demo Associate 044|Demo Associate 049|Demo Associate 058
DEMO-20260724-00458,Chikkaballapur,Chikkaballapur Demo Zone 4,Assault,7,13.468655,77.695269,2026-06-22T23:07:43,Synthetic demo record: assault reported in Chikkaballapur.,Demo Associate 158|Demo Associate 145|Demo Associate 156
DEMO-20260724-00459,Kalaburagi,Kalaburagi Demo Zone 2,Vandalism,1,17.351887,76.814422,2026-06-21T14:59:43,Synthetic demo record: vandalism reported in Kalaburagi.,Demo Associate 082
DEMO-20260724-00460,Dakshina Kannada,Dakshina Kannada Demo Zone 2,Vandalism,2,12.956255,74.899295,2026-07-12T02:52:43,Synthetic demo record: vandalism reported in Dakshina Kannada.,Demo Associate 216
DEMO-20260724-00461,Bidar,Bidar Demo Zone 3,Theft,3,17.883377,77.523928,2026-05-29T07:28:43,Synthetic demo record: theft reported in Bidar.,Demo Associate 104|Demo Associate 103|Demo Associate 113
DEMO-20260724-00462,Davanagere,Davanagere Demo Zone 3,Robbery,8,14.472995,75.928461,2026-04-25T08:14:43,Synthetic demo record: robbery reported in Davanagere.,Demo Associate 236|Demo Associate 232
DEMO-20260724-00463,Tumakuru,Tumakuru Demo Zone 1,Theft,5,13.372756,77.102985,2026-07-11T12:33:43,Synthetic demo record: theft reported in Tumakuru.,Demo Associate 039|Demo Associate 025|Demo Associate 030
DEMO-20260724-00464,Davanagere,Davanagere Demo Zone 4,Theft,4,14.470046,75.917094,2026-05-04T01:41:43,Synthetic demo record: theft reported in Davanagere.,Demo Associate 234|Demo Associate 223
DEMO-20260724-00465,Tumakuru,Tumakuru Demo Zone 3,Theft,4,13.319083,77.098721,2026-05-06T19:16:43,Synthetic demo record: theft reported in Tumakuru.,Demo Associate 035|Demo Associate 027|Demo Associate 033
DEMO-20260724-00466,Chikkaballapur,Chikkaballapur Demo Zone 2,Burglary,5,13.452959,77.743206,2026-07-02T16:04:43,Synthetic demo record: burglary reported in Chikkaballapur.,Demo Associate 158|Demo Associate 156
DEMO-20260724-00467,Tumakuru,Tumakuru Demo Zone 2,Vandalism,3,13.324222,77.145145,2026-06-12T16:55:43,Synthetic demo record: vandalism reported in Tumakuru.,Demo Associate 027
DEMO-20260724-00468,Haveri,Haveri Demo Zone 4,Fraud,5,14.790875,75.418017,2026-05-13T00:34:43,Synthetic demo record: fraud reported in Haveri.,Demo Associate 072
DEMO-20260724-00469,Ramanagara,Ramanagara Demo Zone 4,Vandalism,1,12.730452,77.311326,2026-06-22T02:33:43,Synthetic demo record: vandalism reported in Ramanagara.,Demo Associate 235|Demo Associate 229|Demo Associate 222
DEMO-20260724-00470,Hassan,Hassan Demo Zone 2,Theft,4,12.992934,76.113065,2026-06-05T16:30:43,Synthetic demo record: theft reported in Hassan.,Demo Associate 042|Demo Associate 053|Demo Associate 056
DEMO-20260724-00471,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Robbery,9,12.987516,77.602648,2026-05-02T18:12:43,Synthetic demo record: robbery reported in Bengaluru Urban.,Demo Associate 090|Demo Associate 094|Demo Associate 100
DEMO-20260724-00472,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Chain Snatching,6,12.951484,74.837247,2026-06-22T15:43:43,Synthetic demo record: chain snatching reported in Dakshina Kannada.,Demo Associate 220|Demo Associate 215
DEMO-20260724-00473,Belagavi,Belagavi Demo Zone 4,Assault,7,15.8456,74.536243,2026-06-21T18:46:43,Synthetic demo record: assault reported in Belagavi.,Demo Associate 058|Demo Associate 044|Demo Associate 057
DEMO-20260724-00474,Kodagu,Kodagu Demo Zone 2,Assault,7,12.465397,75.751909,2026-05-04T01:20:43,Synthetic demo record: assault reported in Kodagu.,Demo Associate 102
DEMO-20260724-00475,Gadag,Gadag Demo Zone 1,Theft,5,15.458254,75.675372,2026-06-10T13:37:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 036
DEMO-20260724-00476,Bagalkote,Bagalkote Demo Zone 3,Robbery,7,16.186455,75.698527,2026-07-15T11:55:43,Synthetic demo record: robbery reported in Bagalkote.,Demo Associate 005|Demo Associate 012
DEMO-20260724-00477,Uttara Kannada,Uttara Kannada Demo Zone 3,Theft,5,14.805987,74.114947,2026-07-11T04:46:43,Synthetic demo record: theft reported in Uttara Kannada.,Demo Associate 061|Demo Associate 077
DEMO-20260724-00478,Bagalkote,Bagalkote Demo Zone 2,Fraud,4,16.188638,75.677314,2026-06-13T22:45:43,Synthetic demo record: fraud reported in Bagalkote.,Demo Associate 004|Demo Associate 018
DEMO-20260724-00479,Koppal,Koppal Demo Zone 2,Assault,6,15.325801,76.139075,2026-06-11T06:22:43,Synthetic demo record: assault reported in Koppal.,Demo Associate 145|Demo Associate 151|Demo Associate 155
DEMO-20260724-00480,Bengaluru Urban,Bengaluru Urban Demo Zone 2,Assault,6,13.001871,77.632578,2026-05-17T08:10:43,Synthetic demo record: assault reported in Bengaluru Urban.,Demo Associate 090|Demo Associate 096|Demo Associate 085
DEMO-20260724-00481,Ballari,Ballari Demo Zone 2,Theft,3,15.160596,76.938394,2026-07-14T12:42:43,Synthetic demo record: theft reported in Ballari.,Demo Associate 033|Demo Associate 028|Demo Associate 030
DEMO-20260724-00482,Vijayapura,Vijayapura Demo Zone 3,Burglary,6,16.825475,75.749117,2026-06-02T00:00:43,Synthetic demo record: burglary reported in Vijayapura.,Demo Associate 095|Demo Associate 084
DEMO-20260724-00483,Dakshina Kannada,Dakshina Kannada Demo Zone 3,Theft,4,12.955883,74.838564,2026-04-26T14:40:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 212|Demo Associate 211
DEMO-20260724-00484,Udupi,Udupi Demo Zone 2,Fraud,6,13.353057,74.735607,2026-07-10T22:50:43,Synthetic demo record: fraud reported in Udupi.,Demo Associate 053|Demo Associate 045|Demo Associate 044
DEMO-20260724-00485,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Fraud,6,12.990527,77.572117,2026-06-20T08:40:43,Synthetic demo record: fraud reported in Bengaluru Urban.,Demo Associate 096|Demo Associate 089
DEMO-20260724-00486,Vijayapura,Vijayapura Demo Zone 3,Burglary,7,16.843822,75.736237,2026-05-06T05:46:43,Synthetic demo record: burglary reported in Vijayapura.,Demo Associate 089
DEMO-20260724-00487,Chitradurga,Chitradurga Demo Zone 1,Fraud,6,14.257907,76.439847,2026-07-08T00:18:43,Synthetic demo record: fraud reported in Chitradurga.,Demo Associate 194
DEMO-20260724-00488,Dharwad,Dharwad Demo Zone 2,Chain Snatching,6,15.500667,74.994817,2026-06-26T02:29:43,Synthetic demo record: chain snatching reported in Dharwad.,Demo Associate 006|Demo Associate 008
DEMO-20260724-00489,Chamarajanagar,Chamarajanagar Demo Zone 2,Assault,6,11.942409,76.908675,2026-05-25T00:06:43,Synthetic demo record: assault reported in Chamarajanagar.,Demo Associate 123|Demo Associate 126
DEMO-20260724-00490,Kalaburagi,Kalaburagi Demo Zone 3,Assault,7,17.294565,76.844911,2026-06-29T14:16:43,Synthetic demo record: assault reported in Kalaburagi.,Demo Associate 087|Demo Associate 084
DEMO-20260724-00491,Hassan,Hassan Demo Zone 4,Vandalism,1,13.006354,76.065721,2026-07-11T22:50:43,Synthetic demo record: vandalism reported in Hassan.,Demo Associate 049|Demo Associate 043|Demo Associate 054
DEMO-20260724-00492,Bagalkote,Bagalkote Demo Zone 3,Dispute,4,16.196697,75.645291,2026-05-28T20:40:43,Synthetic demo record: dispute reported in Bagalkote.,Demo Associate 002|Demo Associate 007
DEMO-20260724-00493,Chikkaballapur,Chikkaballapur Demo Zone 1,Theft,5,13.432171,77.774574,2026-07-05T18:32:43,Synthetic demo record: theft reported in Chikkaballapur.,Demo Associate 159|Demo Associate 153|Demo Associate 144
DEMO-20260724-00494,Davanagere,Davanagere Demo Zone 4,Chain Snatching,8,14.507896,75.930592,2026-07-19T10:16:43,Synthetic demo record: chain snatching reported in Davanagere.,Demo Associate 227|Demo Associate 222|Demo Associate 226
DEMO-20260724-00495,Bengaluru Rural,Bengaluru Rural Demo Zone 4,Assault,8,13.299622,77.581359,2026-07-13T11:29:43,Synthetic demo record: assault reported in Bengaluru Rural.,Demo Associate 062|Demo Associate 069|Demo Associate 068
DEMO-20260724-00496,Dharwad,Dharwad Demo Zone 2,Vandalism,3,15.414181,75.040008,2026-07-05T15:27:43,Synthetic demo record: vandalism reported in Dharwad.,Demo Associate 014|Demo Associate 019|Demo Associate 011
DEMO-20260724-00497,Bidar,Bidar Demo Zone 3,Chain Snatching,7,17.912048,77.536061,2026-05-09T23:37:43,Synthetic demo record: chain snatching reported in Bidar.,Demo Associate 120
DEMO-20260724-00498,Chikkaballapur,Chikkaballapur Demo Zone 2,Burglary,5,13.44378,77.738829,2026-05-10T22:48:43,Synthetic demo record: burglary reported in Chikkaballapur.,Demo Associate 150|Demo Associate 142|Demo Associate 141
DEMO-20260724-00499,Gadag,Gadag Demo Zone 1,Dispute,3,15.438005,75.656555,2026-06-12T05:19:43,Synthetic demo record: dispute reported in Gadag.,Demo Associate 028|Demo Associate 038
DEMO-20260724-00500,Raichur,Raichur Demo Zone 3,Vandalism,1,16.223521,77.373555,2026-05-03T05:28:43,Synthetic demo record: vandalism reported in Raichur.,Demo Associate 212|Demo Associate 213
DEMO-20260724-00501,Udupi,Udupi Demo Zone 4,Theft,3,13.365646,74.740085,2026-06-24T08:20:43,Synthetic demo record: theft reported in Udupi.,Demo Associate 057|Demo Associate 047
DEMO-20260724-00502,Uttara Kannada,Uttara Kannada Demo Zone 3,Fraud,6,14.822408,74.099135,2026-06-07T09:24:43,Synthetic demo record: fraud reported in Uttara Kannada.,Demo Associate 077
DEMO-20260724-00503,Tumakuru,Tumakuru Demo Zone 4,Fraud,5,13.323774,77.11147,2026-04-26T11:22:43,Synthetic demo record: fraud reported in Tumakuru.,Demo Associate 035|Demo Associate 025
DEMO-20260724-00504,Davanagere,Davanagere Demo Zone 2,Assault,7,14.466359,75.891779,2026-07-18T13:54:43,Synthetic demo record: assault reported in Davanagere.,Demo Associate 235
DEMO-20260724-00505,Chitradurga,Chitradurga Demo Zone 1,Theft,3,14.221258,76.372235,2026-06-09T15:06:43,Synthetic demo record: theft reported in Chitradurga.,Demo Associate 191|Demo Associate 186
DEMO-20260724-00506,Davanagere,Davanagere Demo Zone 4,Dispute,3,14.43967,75.88716,2026-06-30T07:11:43,Synthetic demo record: dispute reported in Davanagere.,Demo Associate 232
DEMO-20260724-00507,Bagalkote,Bagalkote Demo Zone 4,Theft,5,16.187,75.634556,2026-06-27T13:35:43,Synthetic demo record: theft reported in Bagalkote.,Demo Associate 012|Demo Associate 003
DEMO-20260724-00508,Davanagere,Davanagere Demo Zone 1,Theft,4,14.440769,75.945688,2026-05-19T18:05:43,Synthetic demo record: theft reported in Davanagere.,Demo Associate 240|Demo Associate 225
DEMO-20260724-00509,Chitradurga,Chitradurga Demo Zone 3,Dispute,4,14.208153,76.402614,2026-06-04T17:48:43,Synthetic demo record: dispute reported in Chitradurga.,Demo Associate 185|Demo Associate 191|Demo Associate 196
DEMO-20260724-00510,Bagalkote,Bagalkote Demo Zone 2,Theft,3,16.184057,75.666609,2026-06-17T08:35:43,Synthetic demo record: theft reported in Bagalkote.,Demo Associate 017|Demo Associate 011
DEMO-20260724-00511,Shivamogga,Shivamogga Demo Zone 4,Theft,5,13.903259,75.55757,2026-06-28T23:29:43,Synthetic demo record: theft reported in Shivamogga.,Demo Associate 016|Demo Associate 019
DEMO-20260724-00512,Chikkaballapur,Chikkaballapur Demo Zone 1,Dispute,4,13.420365,77.736093,2026-07-09T20:25:43,Synthetic demo record: dispute reported in Chikkaballapur.,Demo Associate 152|Demo Associate 157|Demo Associate 156
DEMO-20260724-00513,Gadag,Gadag Demo Zone 2,Assault,7,15.448436,75.617692,2026-06-27T02:40:43,Synthetic demo record: assault reported in Gadag.,Demo Associate 025|Demo Associate 033|Demo Associate 022
DEMO-20260724-00514,Ramanagara,Ramanagara Demo Zone 3,Assault,8,12.76005,77.301554,2026-07-09T12:20:43,Synthetic demo record: assault reported in Ramanagara.,Demo Associate 231
DEMO-20260724-00515,Shivamogga,Shivamogga Demo Zone 1,Vandalism,3,13.936302,75.597352,2026-06-04T21:39:43,Synthetic demo record: vandalism reported in Shivamogga.,Demo Associate 013|Demo Associate 001
DEMO-20260724-00516,Shivamogga,Shivamogga Demo Zone 2,Dispute,2,13.901279,75.526579,2026-06-17T05:21:43,Synthetic demo record: dispute reported in Shivamogga.,Demo Associate 008
DEMO-20260724-00517,Hassan,Hassan Demo Zone 3,Fraud,6,12.968315,76.139058,2026-05-20T01:24:43,Synthetic demo record: fraud reported in Hassan.,Demo Associate 048
DEMO-20260724-00518,Kodagu,Kodagu Demo Zone 3,Robbery,7,12.384625,75.726411,2026-05-03T06:20:43,Synthetic demo record: robbery reported in Kodagu.,Demo Associate 120|Demo Associate 108
DEMO-20260724-00519,Bidar,Bidar Demo Zone 4,Theft,4,17.933148,77.538759,2026-05-21T09:01:43,Synthetic demo record: theft reported in Bidar.,Demo Associate 118|Demo Associate 104|Demo Associate 120
DEMO-20260724-00520,Vijayapura,Vijayapura Demo Zone 4,Vandalism,3,16.841049,75.676533,2026-07-01T11:45:43,Synthetic demo record: vandalism reported in Vijayapura.,Demo Associate 099|Demo Associate 100
DEMO-20260724-00521,Udupi,Udupi Demo Zone 3,Theft,4,13.381802,74.733333,2026-06-12T05:39:43,Synthetic demo record: theft reported in Udupi.,Demo Associate 053|Demo Associate 056
DEMO-20260724-00522,Shivamogga,Shivamogga Demo Zone 2,Dispute,3,13.92347,75.544513,2026-07-05T19:13:43,Synthetic demo record: dispute reported in Shivamogga.,Demo Associate 020|Demo Associate 009|Demo Associate 003
DEMO-20260724-00523,Kodagu,Kodagu Demo Zone 1,Dispute,3,12.421556,75.74203,2026-07-15T04:57:43,Synthetic demo record: dispute reported in Kodagu.,Demo Associate 111|Demo Associate 113
DEMO-20260724-00524,Uttara Kannada,Uttara Kannada Demo Zone 1,Fraud,5,14.793842,74.159127,2026-05-03T04:42:43,Synthetic demo record: fraud reported in Uttara Kannada.,Demo Associate 078|Demo Associate 077
DEMO-20260724-00525,Chitradurga,Chitradurga Demo Zone 4,Chain Snatching,7,14.207567,76.415962,2026-07-13T02:39:43,Synthetic demo record: chain snatching reported in Chitradurga.,Demo Associate 196|Demo Associate 193
DEMO-20260724-00526,Chikkamagaluru,Chikkamagaluru Demo Zone 3,Burglary,6,13.290302,75.732584,2026-05-10T23:42:43,Synthetic demo record: burglary reported in Chikkamagaluru.,Demo Associate 165
DEMO-20260724-00527,Shivamogga,Shivamogga Demo Zone 4,Assault,8,13.906449,75.569325,2026-07-09T06:55:43,Synthetic demo record: assault reported in Shivamogga.,Demo Associate 001|Demo Associate 016|Demo Associate 014
DEMO-20260724-00528,Dakshina Kannada,Dakshina Kannada Demo Zone 4,Theft,3,12.900482,74.896034,2026-05-23T07:16:43,Synthetic demo record: theft reported in Dakshina Kannada.,Demo Associate 205
DEMO-20260724-00529,Shivamogga,Shivamogga Demo Zone 1,Dispute,3,13.924308,75.566534,2026-07-12T05:06:43,Synthetic demo record: dispute reported in Shivamogga.,Demo Associate 020|Demo Associate 009
DEMO-20260724-00530,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Dispute,3,13.282083,77.574233,2026-06-29T05:58:43,Synthetic demo record: dispute reported in Bengaluru Rural.,Demo Associate 080
DEMO-20260724-00531,Kalaburagi,Kalaburagi Demo Zone 2,Assault,7,17.292276,76.811715,2026-06-10T09:56:43,Synthetic demo record: assault reported in Kalaburagi.,Demo Associate 098|Demo Associate 082
DEMO-20260724-00532,Chikkamagaluru,Chikkamagaluru Demo Zone 2,Assault,8,13.302404,75.771995,2026-05-25T19:48:43,Synthetic demo record: assault reported in Chikkamagaluru.,Demo Associate 175|Demo Associate 166|Demo Associate 164
DEMO-20260724-00533,Gadag,Gadag Demo Zone 4,Theft,4,15.469457,75.616923,2026-06-10T08:25:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 028|Demo Associate 024
DEMO-20260724-00534,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Theft,4,13.253949,77.581999,2026-07-11T11:44:43,Synthetic demo record: theft reported in Bengaluru Rural.,Demo Associate 064|Demo Associate 068|Demo Associate 074
DEMO-20260724-00535,Koppal,Koppal Demo Zone 2,Fraud,5,15.313754,76.197473,2026-04-26T11:08:43,Synthetic demo record: fraud reported in Koppal.,Demo Associate 145|Demo Associate 154
DEMO-20260724-00536,Raichur,Raichur Demo Zone 4,Theft,4,16.1872,77.328945,2026-04-25T18:54:43,Synthetic demo record: theft reported in Raichur.,Demo Associate 217|Demo Associate 203
DEMO-20260724-00537,Bengaluru Rural,Bengaluru Rural Demo Zone 1,Fraud,5,13.246415,77.604783,2026-05-16T23:54:43,Synthetic demo record: fraud reported in Bengaluru Rural.,Demo Associate 070
DEMO-20260724-00538,Shivamogga,Shivamogga Demo Zone 2,Robbery,8,13.891751,75.544486,2026-07-10T23:17:43,Synthetic demo record: robbery reported in Shivamogga.,Demo Associate 007|Demo Associate 016
DEMO-20260724-00539,Gadag,Gadag Demo Zone 2,Theft,5,15.403147,75.672822,2026-07-13T14:40:43,Synthetic demo record: theft reported in Gadag.,Demo Associate 040
DEMO-20260724-00540,Hassan,Hassan Demo Zone 2,Burglary,7,13.034944,76.063996,2026-06-27T07:59:43,Synthetic demo record: burglary reported in Hassan.,Demo Associate 058|Demo Associate 043
DEMO-20260724-00541,Bengaluru Urban,Bengaluru Urban Demo Zone 4,Assault,8,12.959902,77.627873,2026-04-27T12:26:43,Synthetic demo record: assault reported in Bengaluru Urban.,Demo Associate 084|Demo Associate 094
DEMO-20260724-00542,Yadgir,Yadgir Demo Zone 3,Assault,6,16.758153,77.165562,2026-07-01T02:36:43,Synthetic demo record: assault reported in Yadgir.,Demo Associate 128
DEMO-20260724-00543,Mysuru,Mysuru Demo Zone 1,Chain Snatching,6,12.318558,76.62865,2026-06-21T20:30:43,Synthetic demo record: chain snatching reported in Mysuru.,Demo Associate 188|Demo Associate 195|Demo Associate 184
